id,1000G population code,population,1000G superpopulation code,latitude,longitude,GTM axis 1,GTM axis 2,t-SNE axis 1,t-SNE axis 2,Principal component 1,Principal component 2
NA18934,YRI,Yoruba in Ibadan: Nigeria,AFR,7.3775,3.9470,9.902326060500051819e-01,-5.777307796617096036e-01,6.642290496826171875e+01,-2.491849899291992188e+01,5.856489695812000207e+01,-1.303282009949733045e+01
NA19017,LWK,Luhya in Webuye: Kenya,AFR,0.5992,34.7796,9.999555545192199135e-01,2.694585378740880222e-01,3.278013229370117188e+01,-9.987340927124023438e+00,5.844700326037034444e+01,-1.130605085646732633e+01
NA19019,LWK,Luhya in Webuye: Kenya,AFR,0.5992,34.7796,9.999974926502919192e-01,3.312629071519511692e-01,3.731698608398437500e+01,-1.264700031280517578e+01,5.559015222695668257e+01,-1.254438950749715609e+01
NA19020,LWK,Luhya in Webuye: Kenya,AFR,0.5992,34.7796,9.988216227751989251e-01,3.326220423720749331e-01,3.678671264648437500e+01,-5.984775066375732422e+00,5.532657052606141690e+01,-9.533281022782222891e+00
NA19023,LWK,Luhya in Webuye: Kenya,AFR,0.5992,34.7796,9.999996659464591708e-01,3.191570417922364733e-01,3.407708358764648438e+01,-1.074100112915039062e+01,5.882705964856022973e+01,-1.181108600252721175e+01
NA19024,LWK,Luhya in Webuye: Kenya,AFR,0.5992,34.7796,9.009128481438120062e-01,2.347658142445491480e-01,3.788206863403320312e+01,-5.387828350067138672e+00,5.559145274570789041e+01,-1.069853008675149297e+01
NA19025,LWK,Luhya in Webuye: Kenya,AFR,0.5992,34.7796,9.999944853990926363e-01,3.330465288552622027e-01,3.473897552490234375e+01,-1.125786972045898438e+01,5.637492375163382974e+01,-1.164060148591981481e+01
NA19026,LWK,Luhya in Webuye: Kenya,AFR,0.5992,34.7796,9.999871139654010754e-01,3.333268083816360861e-01,3.366368103027343750e+01,-8.419683456420898438e+00,5.542640090892915339e+01,-1.015801129919564971e+01
NA19027,LWK,Luhya in Webuye: Kenya,AFR,0.5992,34.7796,9.996771455395131456e-01,3.333315560609914630e-01,3.903878021240234375e+01,-7.029904842376708984e+00,5.373314882080625665e+01,-8.077344121459399062e+00
NA19028,LWK,Luhya in Webuye: Kenya,AFR,0.5992,34.7796,9.992490263539627326e-01,3.269011934342064274e-01,3.684706115722656250e+01,-9.650073051452636719e+00,5.672914048523877284e+01,-1.043968088355404866e+01
NA19030,LWK,Luhya in Webuye: Kenya,AFR,0.5992,34.7796,9.999835652716876355e-01,3.287968756651133972e-01,3.602948760986328125e+01,-1.135176563262939453e+01,5.712509157221786893e+01,-1.181738053555648804e+01
NA19031,LWK,Luhya in Webuye: Kenya,AFR,0.5992,34.7796,9.969558000510632123e-01,2.054841991249372335e-01,3.955763244628906250e+01,-8.860100746154785156e+00,5.864277336485846348e+01,-1.067270201355913883e+01
NA19035,LWK,Luhya in Webuye: Kenya,AFR,0.5992,34.7796,9.686524474318820577e-01,2.876648556943706692e-01,3.806028366088867188e+01,-9.234033584594726562e+00,5.562649656533744036e+01,-1.131297580548736725e+01
NA19036,LWK,Luhya in Webuye: Kenya,AFR,0.5992,34.7796,9.958680296173285651e-01,3.280838844309989510e-01,3.889393615722656250e+01,-1.276158523559570312e+01,5.488449757809610929e+01,-1.112136074049597667e+01
NA19037,LWK,Luhya in Webuye: Kenya,AFR,0.5992,34.7796,9.999983198960203934e-01,3.334671552896669722e-01,3.468946456909179688e+01,-1.283149337768554688e+01,5.235584192957521310e+01,-1.023895836686108218e+01
NA19038,LWK,Luhya in Webuye: Kenya,AFR,0.5992,34.7796,9.992764208744944199e-01,2.620608993375385110e-01,3.855946350097656250e+01,-1.203249549865722656e+01,5.679210426002950385e+01,-1.125847441337467103e+01
NA19041,LWK,Luhya in Webuye: Kenya,AFR,0.5992,34.7796,9.847809851743563048e-01,2.980587866598695124e-01,3.795398712158203125e+01,-8.107518196105957031e+00,5.615680545667908774e+01,-1.242011852125470739e+01
NA19042,LWK,Luhya in Webuye: Kenya,AFR,0.5992,34.7796,9.999989020266871753e-01,3.333335794413711528e-01,3.427803039550781250e+01,-8.197756767272949219e+00,5.258193666587409609e+01,-1.011522128192269676e+01
NA19043,LWK,Luhya in Webuye: Kenya,AFR,0.5992,34.7796,9.982285732680371559e-01,3.211403873918760588e-01,3.649434280395507812e+01,-1.210304450988769531e+01,5.648504910818054725e+01,-1.058539809966029033e+01
NA19092,YRI,Yoruba in Ibadan: Nigeria,AFR,7.3775,3.9470,8.675258093174964547e-01,-4.868217718525484350e-01,5.366760253906250000e+01,-2.808914184570312500e+01,5.934052421005534228e+01,-1.374966976991273349e+01
NA19093,YRI,Yoruba in Ibadan: Nigeria,AFR,7.3775,3.9470,9.345590902152746127e-01,-4.411953350029508836e-01,5.437454223632812500e+01,-3.120747756958007812e+01,5.887831133023584584e+01,-1.299945991789716260e+01
NA19095,YRI,Yoruba in Ibadan: Nigeria,AFR,7.3775,3.9470,9.992630990510953382e-01,-5.652716885388300305e-01,6.655687713623046875e+01,-2.796557426452636719e+01,6.092401467459324493e+01,-1.230447059112628949e+01
NA19096,YRI,Yoruba in Ibadan: Nigeria,AFR,7.3775,3.9470,8.701283897161184999e-01,-5.503586901328810788e-01,5.873414993286132812e+01,-3.218389129638671875e+01,5.847520169052263839e+01,-1.339224941734119767e+01
NA19098,YRI,Yoruba in Ibadan: Nigeria,AFR,7.3775,3.9470,9.997647198857594342e-01,-5.920378928858068823e-01,6.710932159423828125e+01,-2.608917999267578125e+01,5.760069841662909340e+01,-1.304605237418433639e+01
NA19099,YRI,Yoruba in Ibadan: Nigeria,AFR,7.3775,3.9470,9.789677912018767136e-01,-4.948313453999108602e-01,6.012768173217773438e+01,-3.348040008544921875e+01,5.981013870736069293e+01,-1.316526480599545046e+01
NA19102,YRI,Yoruba in Ibadan: Nigeria,AFR,7.3775,3.9470,9.693961713704751793e-01,-4.195339270977760937e-01,5.712802124023437500e+01,-3.292065811157226562e+01,6.095214557423707191e+01,-1.360141764858304825e+01
NA19107,YRI,Yoruba in Ibadan: Nigeria,AFR,7.3775,3.9470,9.285118833522815196e-01,-4.823639970234087082e-01,5.879628372192382812e+01,-2.912287139892578125e+01,5.931344445116765485e+01,-1.202631526950976060e+01
NA19108,YRI,Yoruba in Ibadan: Nigeria,AFR,7.3775,3.9470,9.999274335834159588e-01,-5.965417332706054454e-01,6.667170715332031250e+01,-2.570402908325195312e+01,5.951027801032386577e+01,-1.580939728503662778e+01
NA19113,YRI,Yoruba in Ibadan: Nigeria,AFR,7.3775,3.9470,9.255469498102936177e-01,-4.630233843204230038e-01,6.034730148315429688e+01,-2.969190788269042969e+01,5.849481123273304917e+01,-1.464898922984748353e+01
NA19114,YRI,Yoruba in Ibadan: Nigeria,AFR,7.3775,3.9470,9.992381557539069536e-01,-5.995177100639675905e-01,6.724670410156250000e+01,-2.599829101562500000e+01,5.901180770605339632e+01,-1.214836465925845488e+01
NA19116,YRI,Yoruba in Ibadan: Nigeria,AFR,7.3775,3.9470,9.868903793219081511e-01,-4.620081465602182136e-01,6.292967224121093750e+01,-2.735346031188964844e+01,5.900998452803030858e+01,-1.139933225860901267e+01
NA19117,YRI,Yoruba in Ibadan: Nigeria,AFR,7.3775,3.9470,9.017987592830374322e-01,-4.951277741609171335e-01,5.879484939575195312e+01,-2.753719139099121094e+01,6.069314656243510342e+01,-1.274068371057611415e+01
NA19118,YRI,Yoruba in Ibadan: Nigeria,AFR,7.3775,3.9470,9.408573387430841928e-01,-5.739277083377860578e-01,5.840359497070312500e+01,-2.760387802124023438e+01,5.872866749804058628e+01,-1.294923038095591217e+01
NA19119,YRI,Yoruba in Ibadan: Nigeria,AFR,7.3775,3.9470,8.973046457958416822e-01,-4.664076588445914551e-01,5.974549865722656250e+01,-3.785136413574218750e+01,6.101632739526427684e+01,-1.293014806909805081e+01
NA19121,YRI,Yoruba in Ibadan: Nigeria,AFR,7.3775,3.9470,9.992369248592187780e-01,-4.684600143851446741e-01,6.693343353271484375e+01,-3.280675888061523438e+01,5.860040412119621323e+01,-1.263665954827556703e+01
NA19129,YRI,Yoruba in Ibadan: Nigeria,AFR,7.3775,3.9470,9.863474742560998099e-01,-5.888793869061726971e-01,6.678568267822265625e+01,-2.480080223083496094e+01,5.961313304508768596e+01,-1.334882689685413482e+01
NA19130,YRI,Yoruba in Ibadan: Nigeria,AFR,7.3775,3.9470,9.924308746242062051e-01,-5.794458159316001611e-01,6.098129272460937500e+01,-2.525217056274414062e+01,5.777602984976514477e+01,-1.502336922462474256e+01
NA19131,YRI,Yoruba in Ibadan: Nigeria,AFR,7.3775,3.9470,9.603162364824088248e-01,-4.981902854247339807e-01,5.970849609375000000e+01,-3.209814834594726562e+01,6.028168965848412597e+01,-1.413344424561113044e+01
NA19137,YRI,Yoruba in Ibadan: Nigeria,AFR,7.3775,3.9470,9.511688597082722518e-01,-5.605945627106067031e-01,6.011946868896484375e+01,-3.058299446105957031e+01,6.019844769860745970e+01,-1.366123909432485739e+01
NA19138,YRI,Yoruba in Ibadan: Nigeria,AFR,7.3775,3.9470,8.758142968328435085e-01,-4.617756213703562707e-01,5.220612335205078125e+01,-3.212417984008789062e+01,5.809112411600574433e+01,-1.297664828604302123e+01
NA19141,YRI,Yoruba in Ibadan: Nigeria,AFR,7.3775,3.9470,8.674650156444143612e-01,-4.582213407555022489e-01,5.508678817749023438e+01,-2.959236145019531250e+01,5.608631560290793772e+01,-1.226065797359810539e+01
NA19143,YRI,Yoruba in Ibadan: Nigeria,AFR,7.3775,3.9470,9.400935548882145554e-01,-4.325721389941822870e-01,6.237911605834960938e+01,-2.613007164001464844e+01,5.692090059113547795e+01,-1.191155283733910331e+01
NA19144,YRI,Yoruba in Ibadan: Nigeria,AFR,7.3775,3.9470,9.269270257566110116e-01,-4.704182453153943899e-01,5.869478225708007812e+01,-2.918016433715820312e+01,6.129341063962065306e+01,-1.148548196164412438e+01
NA19146,YRI,Yoruba in Ibadan: Nigeria,AFR,7.3775,3.9470,9.232468137004632425e-01,-4.625424848230689223e-01,6.078133392333984375e+01,-2.880787086486816406e+01,5.801762109124177869e+01,-1.334802552978808698e+01
NA19147,YRI,Yoruba in Ibadan: Nigeria,AFR,7.3775,3.9470,9.240852221052168192e-01,-5.819469975214828228e-01,5.839429473876953125e+01,-3.028512954711914062e+01,5.976824947792493248e+01,-1.394416677758446710e+01
NA19149,YRI,Yoruba in Ibadan: Nigeria,AFR,7.3775,3.9470,9.990169270933906276e-01,-4.425474970682324871e-01,6.555490875244140625e+01,-2.469170379638671875e+01,6.083354978441985139e+01,-1.471816414935058326e+01
NA19152,YRI,Yoruba in Ibadan: Nigeria,AFR,7.3775,3.9470,9.983570509679644545e-01,-4.769195252855977785e-01,6.645381164550781250e+01,-3.111620903015136719e+01,5.870317628271892829e+01,-1.358392192846479496e+01
NA19153,YRI,Yoruba in Ibadan: Nigeria,AFR,7.3775,3.9470,9.944451372950871004e-01,-4.920099312080699061e-01,6.056601333618164062e+01,-3.220877838134765625e+01,6.166129411477015054e+01,-1.334229147070947441e+01
NA19159,YRI,Yoruba in Ibadan: Nigeria,AFR,7.3775,3.9470,9.873735708357731511e-01,-4.697243248003859506e-01,6.088452911376953125e+01,-2.976980781555175781e+01,6.169889653294818288e+01,-1.424971773527297714e+01
NA19160,YRI,Yoruba in Ibadan: Nigeria,AFR,7.3775,3.9470,9.795780510519779272e-01,-4.650240046528775206e-01,6.208872604370117188e+01,-3.376267623901367188e+01,6.049143321972676546e+01,-1.230384426036737544e+01
NA19171,YRI,Yoruba in Ibadan: Nigeria,AFR,7.3775,3.9470,9.963575247252040024e-01,-4.666191362843232215e-01,6.274051666259765625e+01,-2.930276107788085938e+01,6.073738713446418558e+01,-1.308045595960365937e+01
NA19172,YRI,Yoruba in Ibadan: Nigeria,AFR,7.3775,3.9470,9.790376708690770036e-01,-4.568001300130330455e-01,6.198318099975585938e+01,-2.726632881164550781e+01,5.844828546781409528e+01,-1.248674533923766994e+01
NA19175,YRI,Yoruba in Ibadan: Nigeria,AFR,7.3775,3.9470,8.666103511007737792e-01,-4.696612932100819870e-01,5.295723342895507812e+01,-2.927062797546386719e+01,5.804518587002783647e+01,-1.201289160842380710e+01
NA19184,YRI,Yoruba in Ibadan: Nigeria,AFR,7.3775,3.9470,8.733311094050788537e-01,-3.922049333201271804e-01,5.583838272094726562e+01,-3.348342132568359375e+01,5.913896936992746589e+01,-1.330985977608821713e+01
NA19185,YRI,Yoruba in Ibadan: Nigeria,AFR,7.3775,3.9470,9.802987949634149878e-01,-4.905965058854486194e-01,6.177442932128906250e+01,-2.587823486328125000e+01,5.832681158271490318e+01,-1.336244278247224315e+01
NA19189,YRI,Yoruba in Ibadan: Nigeria,AFR,7.3775,3.9470,8.887978838550859573e-01,-4.730011250937099510e-01,5.855799484252929688e+01,-2.510528564453125000e+01,5.674900718478296113e+01,-1.326590087435571697e+01
NA19190,YRI,Yoruba in Ibadan: Nigeria,AFR,7.3775,3.9470,8.780334469585717727e-01,-4.687943340181061624e-01,5.356135559082031250e+01,-3.242194366455078125e+01,5.934437154826611760e+01,-1.483606453792037350e+01
NA19197,YRI,Yoruba in Ibadan: Nigeria,AFR,7.3775,3.9470,8.960544846734068702e-01,-4.356266327259945004e-01,5.360867691040039062e+01,-3.198952865600585938e+01,6.077777308337945072e+01,-1.326017744689450950e+01
NA19198,YRI,Yoruba in Ibadan: Nigeria,AFR,7.3775,3.9470,9.619833013090277607e-01,-3.134635974621669541e-01,6.833089447021484375e+01,-2.757057571411132812e+01,5.908353956149899489e+01,-1.152224449942848850e+01
NA19200,YRI,Yoruba in Ibadan: Nigeria,AFR,7.3775,3.9470,9.468847028507249020e-01,-4.702275137798908600e-01,6.050980758666992188e+01,-2.972581481933593750e+01,5.917305814622298499e+01,-1.490631323398196351e+01
NA19201,YRI,Yoruba in Ibadan: Nigeria,AFR,7.3775,3.9470,9.999946851439510676e-01,-4.685727732998169470e-01,6.789790344238281250e+01,-3.108605194091796875e+01,6.191799576047649367e+01,-1.359591299746147719e+01
NA19204,YRI,Yoruba in Ibadan: Nigeria,AFR,7.3775,3.9470,9.455733735905342829e-01,-4.630588131321721757e-01,6.275552749633789062e+01,-2.542187690734863281e+01,5.686196240743365848e+01,-1.335721438098569358e+01
NA19206,YRI,Yoruba in Ibadan: Nigeria,AFR,7.3775,3.9470,9.493112535397881802e-01,-4.666485713945517921e-01,6.003455734252929688e+01,-3.487934112548828125e+01,5.766820082364233713e+01,-1.301300659021963035e+01
NA19207,YRI,Yoruba in Ibadan: Nigeria,AFR,7.3775,3.9470,9.982525023694777122e-01,-4.592078833976787067e-01,6.181751251220703125e+01,-3.101631355285644531e+01,6.005935053610376428e+01,-1.333933870483448203e+01
NA19209,YRI,Yoruba in Ibadan: Nigeria,AFR,7.3775,3.9470,8.670517410444871231e-01,-4.691115494568025568e-01,5.244368362426757812e+01,-3.158965301513671875e+01,5.663379604328393668e+01,-1.159283332715927806e+01
NA19210,YRI,Yoruba in Ibadan: Nigeria,AFR,7.3775,3.9470,9.768964704247582453e-01,-4.642823982628402901e-01,6.150092697143554688e+01,-3.230773544311523438e+01,6.074848520781004169e+01,-1.174778748232637504e+01
NA19213,YRI,Yoruba in Ibadan: Nigeria,AFR,7.3775,3.9470,8.799841903730363235e-01,-4.473470207124386477e-01,5.998196411132812500e+01,-2.625097846984863281e+01,5.742460153174118176e+01,-1.191768594826017136e+01
NA19214,YRI,Yoruba in Ibadan: Nigeria,AFR,7.3775,3.9470,9.999168856720088705e-01,-5.976093424583514002e-01,6.662000274658203125e+01,-2.688608169555664062e+01,5.925313974114199311e+01,-1.268147419505272744e+01
NA19222,YRI,Yoruba in Ibadan: Nigeria,AFR,7.3775,3.9470,8.685993865709503714e-01,-4.459824743542194492e-01,5.528652954101562500e+01,-3.072892761230468750e+01,5.886780919622517416e+01,-1.305829612199566014e+01
NA19223,YRI,Yoruba in Ibadan: Nigeria,AFR,7.3775,3.9470,8.699943454172819335e-01,-3.883702323349714214e-01,5.504677581787109375e+01,-3.098505783081054688e+01,5.798247295490704545e+01,-1.210155561389329826e+01
NA19225,YRI,Yoruba in Ibadan: Nigeria,AFR,7.3775,3.9470,8.808991309578274587e-01,-4.199568491018290106e-01,5.790317916870117188e+01,-3.645901489257812500e+01,5.893998217001267648e+01,-1.483397449709857874e+01
NA19235,YRI,Yoruba in Ibadan: Nigeria,AFR,7.3775,3.9470,8.673515619441566349e-01,-3.599069959357683035e-01,5.483663177490234375e+01,-3.293506240844726562e+01,5.745863583534111996e+01,-1.214306965547641859e+01
NA19236,YRI,Yoruba in Ibadan: Nigeria,AFR,7.3775,3.9470,9.634482069784718883e-01,-5.649246061215063008e-01,5.942518234252929688e+01,-2.503777885437011719e+01,5.948464803946944812e+01,-1.388353123105410170e+01
NA19238,YRI,Yoruba in Ibadan: Nigeria,AFR,7.3775,3.9470,9.999087870276865964e-01,-5.996046952128532004e-01,6.739710998535156250e+01,-2.562363433837890625e+01,5.850320523981731213e+01,-1.253957530449463853e+01
NA19239,YRI,Yoruba in Ibadan: Nigeria,AFR,7.3775,3.9470,8.752882123165428574e-01,-4.800773465995882283e-01,5.747491836547851562e+01,-2.604283905029296875e+01,6.108524953147520620e+01,-1.302427591802694984e+01
NA19247,YRI,Yoruba in Ibadan: Nigeria,AFR,7.3775,3.9470,8.855034600992827132e-01,-4.722153243399466183e-01,5.928719711303710938e+01,-3.247858810424804688e+01,5.771336939406084099e+01,-1.283736589738283485e+01
NA19248,YRI,Yoruba in Ibadan: Nigeria,AFR,7.3775,3.9470,8.672801377558680969e-01,-4.644722103227073018e-01,5.338465118408203125e+01,-3.287779617309570312e+01,6.022025451208119051e+01,-1.242859220351257221e+01
NA19256,YRI,Yoruba in Ibadan: Nigeria,AFR,7.3775,3.9470,9.994253613457350083e-01,-5.874265987227347274e-01,6.360729980468750000e+01,-2.429280471801757812e+01,5.845518823921348428e+01,-1.386166053254022401e+01
NA19257,YRI,Yoruba in Ibadan: Nigeria,AFR,7.3775,3.9470,9.723634435948323995e-01,-4.738008666774974897e-01,6.146804046630859375e+01,-2.672878456115722656e+01,5.992133571598697017e+01,-1.403347612006317569e+01
NA19307,LWK,Luhya in Webuye: Kenya,AFR,0.5992,34.7796,9.998301842004585493e-01,3.288474965015045215e-01,4.011248016357421875e+01,-1.171937656402587891e+01,5.688439477149078982e+01,-1.123936191297788056e+01
NA19308,LWK,Luhya in Webuye: Kenya,AFR,0.5992,34.7796,9.999363265993064243e-01,3.331288775244235500e-01,3.846765518188476562e+01,-9.894000053405761719e+00,5.597211710318788391e+01,-9.662426840340110346e+00
NA19309,LWK,Luhya in Webuye: Kenya,AFR,0.5992,34.7796,9.996409785351380028e-01,3.108294373313023606e-01,3.808428192138671875e+01,-1.210992050170898438e+01,5.771865319294415997e+01,-1.006599857555331390e+01
NA19310,LWK,Luhya in Webuye: Kenya,AFR,0.5992,34.7796,9.999975431308617546e-01,3.306415692814517748e-01,3.326207733154296875e+01,-9.045476913452148438e+00,5.704933988924174315e+01,-1.107884725559749306e+01
NA19312,LWK,Luhya in Webuye: Kenya,AFR,0.5992,34.7796,9.999999913399421070e-01,3.332884124037697737e-01,3.609510421752929688e+01,-8.759097099304199219e+00,5.851565424783331082e+01,-1.079856527781947939e+01
NA19314,LWK,Luhya in Webuye: Kenya,AFR,0.5992,34.7796,9.802559384978934975e-01,3.105145805571940532e-01,3.679479598999023438e+01,-6.020165920257568359e+00,5.631886971397837982e+01,-1.099922639471695263e+01
NA19315,LWK,Luhya in Webuye: Kenya,AFR,0.5992,34.7796,9.984823934735166384e-01,3.328581844136306866e-01,3.645554733276367188e+01,-7.045160293579101562e+00,5.346823922097834725e+01,-1.122397375241538953e+01
NA19316,LWK,Luhya in Webuye: Kenya,AFR,0.5992,34.7796,9.998584822345117917e-01,2.152201273425507211e-01,3.827931976318359375e+01,-1.195646190643310547e+01,5.865622191530741247e+01,-1.088860024476273125e+01
NA19317,LWK,Luhya in Webuye: Kenya,AFR,0.5992,34.7796,9.972467636395061508e-01,3.063309435531458846e-01,3.773488998413085938e+01,-6.997356414794921875e+00,5.685590970384526344e+01,-1.058845328810584618e+01
NA19318,LWK,Luhya in Webuye: Kenya,AFR,0.5992,34.7796,9.999967685396478068e-01,3.332771115057917566e-01,3.472353363037109375e+01,-7.704370021820068359e+00,5.537434973314859832e+01,-1.013807923063737348e+01
NA19319,LWK,Luhya in Webuye: Kenya,AFR,0.5992,34.7796,9.787991080504301333e-01,2.775983285696791425e-01,3.771691894531250000e+01,-8.536988258361816406e+00,5.634256050965083062e+01,-1.106369065159089260e+01
NA19320,LWK,Luhya in Webuye: Kenya,AFR,0.5992,34.7796,9.999999788779696530e-01,3.324279614948636441e-01,3.568020248413085938e+01,-8.617593765258789062e+00,5.805979102407232517e+01,-1.208130676561189709e+01
NA19321,LWK,Luhya in Webuye: Kenya,AFR,0.5992,34.7796,9.988337119282145737e-01,3.318310099724260942e-01,3.507508850097656250e+01,-6.076644420623779297e+00,5.507273050978311346e+01,-1.235619131910301682e+01
NA19323,LWK,Luhya in Webuye: Kenya,AFR,0.5992,34.7796,9.998749758775805629e-01,3.327372399716485019e-01,3.701509857177734375e+01,-1.022215080261230469e+01,5.585267596793442380e+01,-1.005017009361019120e+01
NA19324,LWK,Luhya in Webuye: Kenya,AFR,0.5992,34.7796,9.941176934141897625e-01,3.303703151508779468e-01,3.754264450073242188e+01,-4.949143886566162109e+00,5.410237518364792919e+01,-1.003280123890558784e+01
NA19327,LWK,Luhya in Webuye: Kenya,AFR,0.5992,34.7796,9.988677538910226694e-01,3.317224999221343729e-01,3.762075042724609375e+01,-9.071405410766601562e+00,5.438073903920609808e+01,-1.040841851266493023e+01
